2018-02-13,9876.095533185877
2018-02-14,9916.030931951926
2018-02-19,10117.033405606486
2018-02-20,9963.067322498713
2018-02-21,9991.60637443303
2018-02-22,9968.099469459472
2018-02-23,10003.665574794186
2018-02-26,10006.005924508907
2018-02-27,10008.346294397625
2018-02-28,9978.179534540444
2018-03-02,9940.255509231467
2018-03-05,9906.984799861928
2018-03-06,9945.667685998347
2018-03-07,9958.598967574242
2018-03-08,9961.261345215737
2018-03-09,9993.340158368072
2018-03-12,10020.311071417755
2018-03-13,10022.704561643826
2018-03-14,10025.09820168789
2018-03-15,10027.49197289751
2018-03-16,10029.885855478222
2018-03-19,10032.279828420043
2018-03-20,10011.09125609558
2018-03-21,10013.632872443271
2018-03-22,10007.080771775454
2018-03-23,9968.500396003808
2018-03-26,9971.30520899122
2018-03-27,9986.638987466607
2018-03-28,9955.650994216028
2018-03-29,9958.554920770657
2018-03-30,10146.424548205861
2018-04-02,10147.370422232647
2018-04-03,10000.46279189907
2018-04-04,9930.669958103048
2018-04-05,10150.755349384664
2018-04-06,9985.678595060059
2018-04-09,9988.564274950106
2018-04-10,10023.278741818107
2018-04-11,10026.013179510275
2018-04-12,10035.153973380922
2018-04-13,10037.835170701539
2018-04-16,10003.074025356796
2018-04-17,10012.706648422463
2018-04-18,10015.571434719348
2018-04-19,10048.589799296733
2018-04-20,10021.316964383088
2018-04-23,10028.822814718758
2018-04-24,10060.849567091926
2018-04-25,10029.976544769903
2018-04-26,10032.874465052964
2018-04-27,10040.169313296936
2018-04-30,10071.450653075495
2018-05-02,10074.107160055983
2018-05-03,10048.734240386015
2018-05-04,10051.600166219596
2018-05-08,10082.091457414543
2018-05-09,10084.757746434376
2018-05-10,10087.426417349292
2018-05-11,10090.097434132862
2018-05-14,10113.589884659577
2018-05-15,10116.030475754018
2018-05-16,10118.469329867436
2018-05-17,10102.931941156547
2018-05-18,10103.485970859236
2018-05-21,10106.16990857595
2018-05-23,10083.517424757338
2018-05-24,10111.54331157916
2018-05-25,10089.403655128528
2018-05-28,10089.170143312736
2018-05-29,10087.469777022552
2018-05-30,10063.425519809685
2018-05-31,10093.751516734743
2018-06-01,10101.360537810799
2018-06-04,10127.98913775129
2018-06-05,10130.762365665338
2018-06-07,10150.386902049566
2018-06-08,10136.31024406313
2018-06-11,10139.084107228862
2018-06-12,10141.857315220992
2018-06-14,10125.321641860923
2018-06-15,10097.12686792792
2018-06-18,10195.492215092621
2018-06-19,10061.626680980251
2018-06-20,10065.509823863755
2018-06-21,10019.98734265362
2018-06-22,10028.86487237973
2018-06-25,10021.000548662058
2018-06-26,9962.331754998057
2018-06-27,9897.940993626398
2018-06-28,9893.696270613153
2018-06-29,9982.610248163182
2018-07-02,10205.94657433887
2018-07-03,9913.702781562912
2018-07-04,9917.678765130519
2018-07-05,9829.215271364523
2018-07-06,9838.62599258173
2018-07-09,9934.769448421295
2018-07-10,9938.713415019854
2018-07-11,9842.898529738806
2018-07-12,9946.63848994874
2018-07-13,9950.616994445983
2018-07-16,9954.603390517417
2018-07-17,9861.35321377543
2018-07-18,9864.32165098636
2018-07-19,9867.175929395285
2018-07-20,9869.892330984274
2018-07-23,9974.47444324937
2018-07-24,10067.774481616778
2018-07-25,10073.855328734737
2018-07-26,10082.429028842937
2018-07-27,10089.330508975414
2018-07-30,10096.904794124519
2018-07-31,10105.41323159785
2018-08-01,10115.263754032472
2018-08-02,9996.95024605985
2018-08-03,9994.923700767338
2018-08-06,9989.024923686884
2018-08-07,9976.590876878367
