2018-02-13,0.0018049199425716686
2018-02-14,0.0015423905996355405
2018-02-19,1.5569158323580138e-06
2018-02-20,0.0012843014788362875
2018-02-21,0.0010786560981318547
2018-02-22,0.0012739357069391864
2018-02-23,0.0010501447173408517
2018-02-26,0.0010446789712465969
2018-02-27,0.0010391690820418507
2018-02-28,0.001252694741351956
2018-03-02,0.001498412739883141
2018-03-05,0.0017552446351581823
2018-03-06,0.0014882023730061855
2018-03-07,0.0014623856133823823
2018-03-08,0.0014570340525559566
2018-03-09,0.001219455638356277
2018-03-12,0.0010121100552078098
2018-03-13,0.0010062458474673721
2018-03-14,0.001000327866385361
2018-03-15,0.0009943549749261533
2018-03-16,0.0009883259997975576
2018-03-19,0.0009822397300428406
2018-03-20,0.0011783261667259208
2018-03-21,0.001172221957348279
2018-03-22,0.0011890964345175304
2018-03-23,0.0014430898048147934
2018-03-26,0.0014374725267228305
2018-03-27,0.0014055349617183475
2018-03-28,0.0016695520107188548
2018-03-29,0.0016640994897993522
2018-03-30,2.9729985349507223e-10
2018-04-02,2.5769154185897247e-10
2018-04-03,0.0013751428444209602
2018-04-04,0.0019519857310961958
2018-04-05,7.708194315284993e-07
2018-04-06,0.0016076105374871494
2018-04-09,0.0016015939627307533
2018-04-10,0.0013187367634647082
2018-04-11,0.0013119110073657415
2018-04-12,0.001284624873929046
2018-04-13,0.0012775309916126425
2018-04-16,0.001570490915846749
2018-04-17,0.0015440091770588349
2018-04-18,0.0015373797584704364
2018-04-19,0.0012482418124883184
2018-04-20,0.0015238756726830224
2018-04-23,0.0015001321113427902
2018-04-24,0.0012083052647380208
2018-04-25,0.0015029650635895264
2018-04-26,0.0014958082469694921
2018-04-27,0.0014714468394013095
2018-04-30,0.0011759459989712188
2018-05-02,0.0011675570665539176
2018-05-03,0.0014488806777411592
2018-05-04,0.001441138106171032
2018-05-08,0.0011416026268411825
2018-05-09,0.0011326722852989604
2018-05-10,0.001123593681571098
2018-05-11,0.0011143610733034507
2018-05-14,0.0008573505457477855
2018-05-15,0.0008473993498191992
2018-05-16,0.0008372785332251785
2018-05-17,0.0010627109766981706
2018-05-18,0.0010656629478910222
2018-05-21,0.001055365859107743
2018-05-23,0.001347032020498882
2018-05-24,0.0010341485148133605
2018-05-25,0.0013277606202583565
2018-05-28,0.0013356440603991546
2018-05-29,0.001348301507332688
2018-05-30,0.0016816796499194836
2018-05-31,0.0013274004497478508
2018-06-01,0.0012935456055246017
2018-06-04,0.0009687052268445601
2018-06-05,0.0009557642512163215
2018-06-07,0.0006883871367333361
2018-06-08,0.000928851120761241
2018-06-11,0.0009148423432461751
2018-06-12,0.0009004389435816655
2018-06-14,0.0011907099554777749
2018-06-15,0.0015900706901052573
2018-06-18,5.770539554397973e-08
2018-06-19,0.002064511660457481
2018-06-20,0.0020591452299796534
2018-06-21,0.002589218806904109
2018-06-22,0.002564169616400872
2018-06-25,0.0026230222705850665
2018-06-26,0.003204812210073285
2018-06-27,0.003762172529389897
2018-06-28,0.0038031199162301584
2018-06-29,0.0032122301115723503
2018-07-02,1.1250613502439545e-07
2018-07-03,0.003830333895323115
2018-07-04,0.0038507675920774302
2018-07-05,0.004394919727450915
2018-07-06,0.0043848007277297145
2018-07-09,0.003888178496126951
2018-07-10,0.0039150455306908
2018-07-11,0.004470535343250715
2018-07-12,0.0039764092459487485
2018-07-13,0.004011555771947432
2018-07-16,0.004050196115537773
2018-07-17,0.004521389340567264
2018-07-18,0.004541800132190151
2018-07-19,0.004561371142389168
2018-07-20,0.004579321006461624
2018-07-23,0.00431384545046385
2018-07-24,0.003819322162446987
2018-07-25,0.003936192930482546
2018-07-26,0.004031495327542817
2018-07-27,0.004216885991027506
2018-07-30,0.004463020218845672
2018-07-31,0.004800256961089182
2018-08-01,0.005277945592825604
2018-08-02,0.004830566314629635
2018-08-03,0.004670108073935089
2018-08-06,0.00423600650948883
2018-08-07,0.0032824274317164244
